#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GSTM4	MGST2	9606.ENSP00000358851	9606.ENSP00000482639	0	0	0	0	0.083	0	0.650	0.446	0.806
GSTM4	GSTZ1	9606.ENSP00000358851	9606.ENSP00000451976	0	0	0	0	0.060	0.074	0.500	0.840	0.921
GSTZ1	MRPL12	9606.ENSP00000451976	9606.ENSP00000333837	0	0	0	0	0.069	0	0	0.389	0.408
GTF2F1	SNAPC2	9606.ENSP00000377969	9606.ENSP00000221573	0	0	0	0	0.084	0	0.500	0.138	0.570
GTF2F1	PRPF19	9606.ENSP00000377969	9606.ENSP00000227524	0	0	0	0	0.228	0	0	0.520	0.614
GTF2F1	SNRPA	9606.ENSP00000377969	9606.ENSP00000243563	0	0	0	0	0.191	0.225	0	0.153	0.423
GTF2F1	MLLT1	9606.ENSP00000377969	9606.ENSP00000252674	0	0	0	0	0.159	0.491	0.500	0.213	0.809
GTF2F1	MED26	9606.ENSP00000377969	9606.ENSP00000263390	0	0	0	0	0.093	0.877	0	0.190	0.902
GTF2F1	TAF12	9606.ENSP00000377969	9606.ENSP00000263974	0	0	0	0	0.125	0.800	0.720	0.622	0.979
GTF2F1	SSU72	9606.ENSP00000377969	9606.ENSP00000291386	0	0	0	0	0.217	0	0.400	0.289	0.636
GTF2F1	POLR3K	9606.ENSP00000377969	9606.ENSP00000293860	0	0	0	0	0.055	0.415	0	0.813	0.888
GTF2F1	TAF6L	9606.ENSP00000377969	9606.ENSP00000294168	0	0	0	0	0.117	0.071	0.360	0.162	0.502
GTF2F1	POLR2G	9606.ENSP00000377969	9606.ENSP00000301788	0	0	0	0	0.144	0.994	0.500	0.532	0.998
GTF2F1	ZRSR2	9606.ENSP00000377969	9606.ENSP00000303015	0	0	0	0	0.065	0	0.500	0.066	0.525
GTF2F1	POLR2L	9606.ENSP00000377969	9606.ENSP00000324124	0	0	0	0	0.072	0.986	0.500	0.182	0.994
GTF2F1	HNRNPM	9606.ENSP00000377969	9606.ENSP00000325376	0	0	0	0	0.142	0	0.500	0.081	0.571
GTF2F1	MED16	9606.ENSP00000377969	9606.ENSP00000325612	0	0	0	0	0.109	0.812	0	0.042	0.825
GTF2F1	MED25	9606.ENSP00000377969	9606.ENSP00000326767	0	0	0	0	0.282	0.812	0	0	0.859
GTF2F1	RANBP3	9606.ENSP00000377969	9606.ENSP00000341483	0	0	0	0	0.492	0	0	0	0.492
GTF2F1	TCEA2	9606.ENSP00000377969	9606.ENSP00000343515	0	0	0	0	0.071	0.415	0	0.514	0.713
GTF2F1	PTBP1	9606.ENSP00000377969	9606.ENSP00000349428	0	0	0	0	0.124	0	0.500	0.146	0.593
GTF2F1	MED18	9606.ENSP00000377969	9606.ENSP00000362948	0	0	0	0	0.100	0.812	0	0.078	0.830
GTF2F1	SRRT	9606.ENSP00000377969	9606.ENSP00000480421	0	0	0	0	0.336	0	0	0.135	0.401
GTF2F1	SZRD1	9606.ENSP00000377969	9606.ENSP00000383866	0	0	0	0	0.419	0	0	0	0.418
GTF2F1	TAF15	9606.ENSP00000377969	9606.ENSP00000474096	0	0	0	0	0.067	0	0.500	0.116	0.551
GTF2F1	NELFA	9606.ENSP00000377969	9606.ENSP00000445757	0	0	0	0	0.212	0	0.500	0	0.589
GTF2F1	TCEA3	9606.ENSP00000377969	9606.ENSP00000406293	0	0	0	0	0.056	0.415	0	0.519	0.711
GTF2F1	SUPT5H	9606.ENSP00000377969	9606.ENSP00000470252	0	0	0	0	0.231	0.127	0.500	0.260	0.718
GTF2F1	MED29	9606.ENSP00000377969	9606.ENSP00000481733	0	0	0	0	0.175	0.812	0	0.085	0.845
GTF2F1	MED19	9606.ENSP00000377969	9606.ENSP00000498791	0	0	0	0	0.082	0.812	0	0.192	0.848
GTF2F1	POLR2E	9606.ENSP00000377969	9606.ENSP00000478303	0	0	0	0	0.187	0.992	0.500	0.460	0.998
GTPBP3	MRM2	9606.ENSP00000351644	9606.ENSP00000242257	0	0	0	0	0.067	0	0	0.464	0.478
GTPBP3	QTRT1	9606.ENSP00000351644	9606.ENSP00000250237	0	0	0	0	0.140	0	0	0.539	0.587
GTPBP3	OXA1L	9606.ENSP00000351644	9606.ENSP00000285848	0.120	0	0	0	0.121	0	0	0.393	0.490
GTPBP3	NDUFS8	9606.ENSP00000351644	9606.ENSP00000315774	0	0	0	0	0.115	0	0	0.352	0.402
GTPBP3	GTPBP6	9606.ENSP00000351644	9606.ENSP00000316598	0.060	0	0	0	0.083	0	0	0.460	0.494
GTPBP3	TUFM	9606.ENSP00000351644	9606.ENSP00000322439	0.118	0	0	0	0.044	0.095	0	0.572	0.629
GTPBP3	RPUSD2	9606.ENSP00000351644	9606.ENSP00000323288	0.106	0	0	0	0.170	0.584	0	0.386	0.785
GTPBP3	MRPL43	9606.ENSP00000351644	9606.ENSP00000339844	0	0	0	0	0.049	0.898	0	0	0.898
GTPBP3	HRAS	9606.ENSP00000351644	9606.ENSP00000407586	0	0	0	0	0.053	0.051	0	0.447	0.460
GTPBP3	HMGN2	9606.ENSP00000351644	9606.ENSP00000355228	0	0	0	0	0.042	0.610	0	0.046	0.612
GTPBP3	RPUSD1	9606.ENSP00000351644	9606.ENSP00000455026	0.106	0	0	0	0.101	0.584	0	0.370	0.761
GTPBP3	MRM1	9606.ENSP00000351644	9606.ENSP00000481559	0.060	0	0	0	0.064	0.700	0	0.372	0.812
GTPBP3	MRPL21	9606.ENSP00000351644	9606.ENSP00000354580	0.103	0	0	0	0.045	0.910	0	0.208	0.931
GTPBP6	MRM2	9606.ENSP00000316598	9606.ENSP00000242257	0.042	0	0	0	0.208	0	0	0.575	0.650
GTPBP6	MRPL34	9606.ENSP00000316598	9606.ENSP00000252602	0	0	0	0	0.064	0.800	0	0	0.804
GTPBP6	HSPBP1	9606.ENSP00000316598	9606.ENSP00000255631	0	0	0	0	0.083	0.522	0	0	0.542
GTPBP6	SIL1	9606.ENSP00000316598	9606.ENSP00000265195	0	0	0	0	0.060	0.522	0	0	0.531
GTPBP6	VPS51	9606.ENSP00000316598	9606.ENSP00000279281	0	0	0	0	0.423	0	0	0	0.422
GTPBP6	MRPL16	9606.ENSP00000316598	9606.ENSP00000300151	0	0	0	0	0.049	0.900	0	0	0.901
GTPBP6	MRPL4	9606.ENSP00000316598	9606.ENSP00000306902	0	0	0	0	0.067	0.929	0	0.218	0.944
GTPBP6	SART1	9606.ENSP00000316598	9606.ENSP00000310448	0	0	0	0	0.462	0	0	0	0.461
GTPBP6	MRPL12	9606.ENSP00000316598	9606.ENSP00000333837	0	0	0	0	0.082	0.201	0	0.254	0.405
GTPBP6	TUFM	9606.ENSP00000316598	9606.ENSP00000322439	0.043	0	0	0	0.092	0.095	0	0.353	0.423
GTPBP6	STOML1	9606.ENSP00000316598	9606.ENSP00000442478	0.099	0	0	0	0.248	0	0	0.218	0.424
GTPBP6	PHB2	9606.ENSP00000316598	9606.ENSP00000441875	0.099	0	0	0	0.258	0	0	0.218	0.432
GTPBP6	MRM1	9606.ENSP00000316598	9606.ENSP00000481559	0.115	0	0	0	0.083	0	0	0.448	0.513
GTPBP6	RPL17	9606.ENSP00000316598	9606.ENSP00000463842	0.046	0	0	0	0.056	0.644	0	0.160	0.694
GTPBP6	HMGN2	9606.ENSP00000316598	9606.ENSP00000355228	0	0	0	0	0.043	0.612	0	0.345	0.735
GTPBP6	MRPL43	9606.ENSP00000316598	9606.ENSP00000339844	0	0	0	0	0.060	0.800	0	0	0.803
GTPBP6	MRPL55	9606.ENSP00000316598	9606.ENSP00000403614	0	0	0	0	0.056	0.800	0	0	0.803
GTPBP6	MRPL28	9606.ENSP00000316598	9606.ENSP00000497004	0	0	0	0	0.067	0.800	0	0	0.805
GTPBP6	MRPL54	9606.ENSP00000316598	9606.ENSP00000331849	0	0	0	0	0.084	0.800	0	0	0.808
GTPBP6	MRPL41	9606.ENSP00000316598	9606.ENSP00000360498	0	0	0	0	0.072	0.800	0	0.087	0.815
GTPBP6	MRPL20	9606.ENSP00000316598	9606.ENSP00000341082	0	0	0	0	0.044	0.978	0	0	0.978
GTPBP6	MRPL21	9606.ENSP00000316598	9606.ENSP00000354580	0.061	0	0	0	0.047	0.980	0	0	0.981
GUK1	MRPS34	9606.ENSP00000355689	9606.ENSP00000177742	0	0	0	0	0.187	0.090	0.218	0.091	0.404
GUK1	NME3	9606.ENSP00000355689	9606.ENSP00000219302	0	0	0	0	0.146	0.090	0.918	0.307	0.950
GUK1	NME4	9606.ENSP00000355689	9606.ENSP00000219479	0	0	0	0	0.147	0.090	0.918	0.295	0.949
GUK1	UBXN6	9606.ENSP00000355689	9606.ENSP00000301281	0	0	0	0	0.770	0	0	0	0.770
GUK1	NDUFS8	9606.ENSP00000355689	9606.ENSP00000315774	0.057	0	0	0	0.416	0	0	0	0.426
GUK1	PPP1CA	9606.ENSP00000355689	9606.ENSP00000326031	0	0	0	0	0.217	0.272	0	0.396	0.625
GUK1	NT5C2	9606.ENSP00000355689	9606.ENSP00000339479	0	0	0	0	0.066	0	0.900	0	0.902
GUK1	HAGH	9606.ENSP00000355689	9606.ENSP00000380514	0	0	0	0	0.455	0	0	0.160	0.522
GUK1	MRPL55	9606.ENSP00000355689	9606.ENSP00000403614	0	0	0	0	0.295	0	0	0.403	0.561
GUK1	PDE10A	9606.ENSP00000355689	9606.ENSP00000355847	0	0	0	0	0.068	0.046	0.900	0.074	0.906
GUK1	ITPA	9606.ENSP00000355689	9606.ENSP00000369456	0.059	0	0	0	0.147	0	0.900	0.391	0.944
GUSB	NAGLU	9606.ENSP00000302728	9606.ENSP00000225927	0	0	0	0	0.103	0	0	0.570	0.597
GUSB	IDUA	9606.ENSP00000302728	9606.ENSP00000247933	0	0	0	0	0.072	0	0	0.717	0.726
GUSB	SDSL	9606.ENSP00000302728	9606.ENSP00000341117	0	0	0	0	0.054	0	0.403	0.091	0.441
GUSB	TUBB2A	9606.ENSP00000302728	9606.ENSP00000369703	0	0	0	0	0.084	0	0	0.471	0.495
GUSB	OAZ1	9606.ENSP00000302728	9606.ENSP00000473381	0	0	0	0	0.042	0	0	0.496	0.496
GUSB	HYAL2	9606.ENSP00000302728	9606.ENSP00000401853	0	0	0	0	0	0.046	0.900	0.338	0.931
H2AJ	HDAC7	9606.ENSP00000438553	9606.ENSP00000080059	0	0	0	0	0	0.133	0.650	0.060	0.689
H2AJ	HDAC5	9606.ENSP00000438553	9606.ENSP00000225983	0	0	0	0	0.043	0.133	0.650	0.060	0.690
H2AJ	HDAC11	9606.ENSP00000438553	9606.ENSP00000295757	0	0	0	0	0.050	0.125	0.650	0.060	0.689
H2AJ	POLR2G	9606.ENSP00000438553	9606.ENSP00000301788	0	0	0	0	0.056	0.303	0.500	0	0.642
H2AJ	UBTF	9606.ENSP00000438553	9606.ENSP00000302640	0	0	0	0	0.111	0.106	0.400	0.066	0.495
H2AJ	POLR2L	9606.ENSP00000438553	9606.ENSP00000324124	0	0	0	0	0.045	0.303	0.500	0	0.638
H2AJ	PAGR1	9606.ENSP00000438553	9606.ENSP00000326519	0	0	0	0	0.048	0	0.500	0	0.503
H2AJ	MTA1	9606.ENSP00000438553	9606.ENSP00000333633	0	0	0	0	0	0	0.500	0.043	0.501
H2AJ	MEN1	9606.ENSP00000438553	9606.ENSP00000337088	0	0	0	0	0	0	0.500	0	0.499
H2AJ	SIRT6	9606.ENSP00000438553	9606.ENSP00000337332	0	0	0	0	0.081	0.059	0.500	0.048	0.533
H2AJ	KAT5	9606.ENSP00000438553	9606.ENSP00000340330	0	0	0	0	0	0.145	0.500	0.047	0.557
H2AJ	PKN1	9606.ENSP00000438553	9606.ENSP00000343325	0	0	0	0	0	0	0.500	0.052	0.505
H2AJ	UBE2I	9606.ENSP00000438553	9606.ENSP00000348056	0	0	0	0	0	0.071	0.500	0	0.515
H2AJ	PHF1	9606.ENSP00000438553	9606.ENSP00000363640	0	0	0	0	0	0	0.500	0	0.499
H2AJ	RING1	9606.ENSP00000438553	9606.ENSP00000363787	0	0	0	0	0.042	0.064	0.500	0.102	0.543
H2AJ	SYCE3	9606.ENSP00000438553	9606.ENSP00000385480	0	0	0	0	0	0	0.500	0.081	0.520
H2AJ	MAPKAPK3	9606.ENSP00000438553	9606.ENSP00000396467	0	0	0	0	0	0	0.500	0	0.499
H2AJ	MBD3	9606.ENSP00000438553	9606.ENSP00000412302	0	0	0	0	0	0	0.500	0.042	0.500
H2AJ	SAP18	9606.ENSP00000438553	9606.ENSP00000481842	0	0	0	0	0.042	0	0.500	0.115	0.539
H2AJ	POLR2E	9606.ENSP00000438553	9606.ENSP00000478303	0	0	0	0	0	0.306	0.500	0	0.638
HAGH	LDHD	9606.ENSP00000380514	9606.ENSP00000300051	0.047	0	0	0	0	0	0.925	0.147	0.933
HAGH	UBXN6	9606.ENSP00000380514	9606.ENSP00000301281	0	0	0	0	0.665	0	0	0	0.665
HAGH	PRDX2	9606.ENSP00000380514	9606.ENSP00000301522	0.057	0	0	0	0.366	0	0	0.250	0.512
HAGH	PGP	9606.ENSP00000380514	9606.ENSP00000330918	0.044	0	0	0	0.094	0	0	0.734	0.749
HAGH	PARK7	9606.ENSP00000380514	9606.ENSP00000340278	0.102	0	0	0	0.067	0	0	0.550	0.590
HAGH	NPRL3	9606.ENSP00000380514	9606.ENSP00000483814	0	0	0	0	0.451	0	0	0	0.451
HAGH	TSTD1	9606.ENSP00000380514	9606.ENSP00000388293	0.071	0	0	0	0.126	0.292	0	0.179	0.464
HAGH	MBLAC1	9606.ENSP00000380514	9606.ENSP00000381150	0	0	0	0	0	0	0	0.478	0.478
HAGHL	PUSL1	9606.ENSP00000374353	9606.ENSP00000368318	0.057	0	0	0	0.110	0.309	0	0.115	0.418
HAGHL	TSTD1	9606.ENSP00000374353	9606.ENSP00000388293	0.071	0	0	0	0.086	0.292	0	0.179	0.440
HAGHL	MBLAC1	9606.ENSP00000374353	9606.ENSP00000381150	0	0	0	0	0.076	0	0	0.497	0.515
HCFC1R1	NME3	9606.ENSP00000248089	9606.ENSP00000219302	0	0	0	0	0.145	0	0	0.339	0.411
HCFC1R1	THOC6	9606.ENSP00000248089	9606.ENSP00000326531	0	0	0	0	0.084	0	0	0.512	0.534
HCFC1R1	YIPF3	9606.ENSP00000248089	9606.ENSP00000361499	0	0	0	0	0.111	0	0	0.506	0.542
HDAC11	HDAC7	9606.ENSP00000295757	9606.ENSP00000080059	0	0	0.132	0.587	0.049	0.045	0	0.427	0.489
HDAC11	HDAC5	9606.ENSP00000295757	9606.ENSP00000225983	0	0	0.110	0.594	0.067	0.045	0	0.371	0.435
HDAC11	USE1	9606.ENSP00000295757	9606.ENSP00000263897	0	0	0	0	0	0	0	0.467	0.467
HDAC11	PLAA	9606.ENSP00000295757	9606.ENSP00000380460	0	0	0	0	0.052	0.110	0	0.384	0.434
HDAC11	KAT8	9606.ENSP00000295757	9606.ENSP00000406037	0	0	0	0	0.049	0.141	0	0.366	0.437
HDAC11	SMARCA4	9606.ENSP00000295757	9606.ENSP00000343896	0	0	0	0	0	0.091	0	0.558	0.581
HDAC11	KAT5	9606.ENSP00000295757	9606.ENSP00000340330	0	0	0	0	0.056	0.141	0	0.535	0.590
HDAC11	SIRT3	9606.ENSP00000295757	9606.ENSP00000372191	0	0	0	0	0.210	0.137	0	0.577	0.686
HDAC11	SIRT6	9606.ENSP00000295757	9606.ENSP00000337332	0	0	0	0	0.067	0.137	0	0.685	0.725
HDAC5	HDAC7	9606.ENSP00000225983	9606.ENSP00000080059	0	0	0.093	0.891	0.067	0.292	0.400	0.129	0.629
HDAC5	RUVBL2	9606.ENSP00000225983	9606.ENSP00000473172	0	0	0	0	0.060	0.314	0	0.174	0.421
HDAC5	TRIM28	9606.ENSP00000225983	9606.ENSP00000253024	0	0	0	0	0.058	0.297	0	0.200	0.425
HDAC5	SLC2A4RG	9606.ENSP00000225983	9606.ENSP00000266077	0	0	0	0	0.055	0.292	0	0.227	0.438
HDAC5	PKN1	9606.ENSP00000225983	9606.ENSP00000343325	0	0	0	0	0.078	0.292	0	0.220	0.446
HDAC5	ISYNA1	9606.ENSP00000225983	9606.ENSP00000337746	0	0	0	0	0.047	0.091	0	0.418	0.452
HDAC5	SIRT6	9606.ENSP00000225983	9606.ENSP00000337332	0	0	0	0	0.047	0.137	0	0.408	0.471
HDAC5	SAP18	9606.ENSP00000225983	9606.ENSP00000481842	0	0	0	0	0.057	0.095	0	0.438	0.479
HDAC5	SIRT3	9606.ENSP00000225983	9606.ENSP00000372191	0	0	0	0	0.090	0.137	0	0.392	0.481
HDAC5	PPP2R1A	9606.ENSP00000225983	9606.ENSP00000324804	0	0	0	0	0.078	0.311	0	0.256	0.487
HDAC5	HIF1A	9606.ENSP00000225983	9606.ENSP00000437955	0	0	0	0	0	0.309	0	0.306	0.500
HDAC5	RING1	9606.ENSP00000225983	9606.ENSP00000363787	0	0	0	0	0.062	0.074	0.500	0.042	0.528
HDAC5	KAT5	9606.ENSP00000225983	9606.ENSP00000340330	0	0	0	0	0.067	0.141	0	0.460	0.530
HDAC5	PHB2	9606.ENSP00000225983	9606.ENSP00000441875	0	0	0	0	0.049	0.510	0	0.131	0.559
HDAC5	RFXANK	9606.ENSP00000225983	9606.ENSP00000305071	0	0	0	0	0.055	0.331	0	0.396	0.585
HDAC5	MBD3	9606.ENSP00000225983	9606.ENSP00000412302	0	0	0	0	0.060	0.124	0.500	0.150	0.603
HDAC5	MTA1	9606.ENSP00000225983	9606.ENSP00000333633	0	0	0	0	0.078	0.172	0.500	0.155	0.634
HDAC7	RING1	9606.ENSP00000080059	9606.ENSP00000363787	0	0	0	0	0.067	0.074	0.500	0.042	0.530
HDAC7	SIRT3	9606.ENSP00000080059	9606.ENSP00000372191	0	0	0	0	0.049	0.137	0	0.494	0.548
HDAC7	SIRT6	9606.ENSP00000080059	9606.ENSP00000337332	0	0	0	0	0.062	0.137	0	0.516	0.574
HDAC7	MBD3	9606.ENSP00000080059	9606.ENSP00000412302	0	0	0	0	0.060	0.124	0.500	0.240	0.645
HDAC7	MTA1	9606.ENSP00000080059	9606.ENSP00000333633	0	0	0	0	0.072	0.172	0.500	0.242	0.670
HDAC7	UBE2I	9606.ENSP00000080059	9606.ENSP00000348056	0	0	0	0	0.060	0.300	0.400	0.534	0.792
HDAC7	HIF1A	9606.ENSP00000080059	9606.ENSP00000437955	0	0	0	0	0	0.522	0	0.855	0.927
HDAC7	KAT5	9606.ENSP00000080059	9606.ENSP00000340330	0	0	0	0	0.056	0.365	0	0.969	0.980
HECTD3	PTPN23	9606.ENSP00000361245	9606.ENSP00000265562	0	0	0	0	0.432	0	0	0	0.432
HECTD3	KIAA2013	9606.ENSP00000361245	9606.ENSP00000365756	0	0	0	0	0.067	0	0	0.551	0.563
HES4	JAG2	9606.ENSP00000393198	9606.ENSP00000328169	0	0	0	0	0.109	0.072	0	0.539	0.586
HES6	TLE5	9606.ENSP00000272937	9606.ENSP00000221561	0	0	0	0	0	0.312	0	0.207	0.431
HES6	RELA	9606.ENSP00000272937	9606.ENSP00000384273	0	0	0	0	0	0.071	0	0.412	0.431
HES6	JAG2	9606.ENSP00000272937	9606.ENSP00000328169	0	0	0	0	0.066	0.071	0	0.413	0.446
HIF1A	STUB1	9606.ENSP00000437955	9606.ENSP00000219548	0	0	0	0	0	0.510	0	0.479	0.734
HIF1A	PYCARD	9606.ENSP00000437955	9606.ENSP00000247470	0	0	0	0	0	0.292	0	0.190	0.402
HIF1A	PIN1	9606.ENSP00000437955	9606.ENSP00000247970	0	0	0	0	0	0.303	0	0.200	0.419
HIF1A	UBE2M	9606.ENSP00000437955	9606.ENSP00000253023	0	0	0	0	0	0	0.500	0.223	0.594
HIF1A	TRIM28	9606.ENSP00000437955	9606.ENSP00000253024	0	0	0	0	0.053	0.528	0	0.204	0.613
HIF1A	SESN2	9606.ENSP00000437955	9606.ENSP00000253063	0	0	0	0	0.086	0	0	0.582	0.602
HIF1A	SMURF2	9606.ENSP00000437955	9606.ENSP00000262435	0	0	0	0	0.049	0.292	0	0.221	0.430
HIF1A	PIAS4	9606.ENSP00000437955	9606.ENSP00000262971	0	0	0	0	0	0.292	0	0.273	0.463
HIF1A	MAPK3	9606.ENSP00000437955	9606.ENSP00000263025	0	0	0	0	0	0.045	0.900	0.703	0.969
HIF1A	P4HA1	9606.ENSP00000437955	9606.ENSP00000263556	0	0	0	0	0.068	0	0	0.708	0.716
HIF1A	PLOD2	9606.ENSP00000437955	9606.ENSP00000282903	0	0	0	0	0.097	0	0	0.447	0.479
HIF1A	MGMT	9606.ENSP00000437955	9606.ENSP00000302111	0	0	0	0	0	0	0	0.431	0.431
HIF1A	OGG1	9606.ENSP00000437955	9606.ENSP00000306561	0	0	0	0	0	0	0	0.492	0.492
HIF1A	RPS6KB2	9606.ENSP00000437955	9606.ENSP00000308413	0	0	0	0	0.086	0	0	0.507	0.530
HIF1A	SART1	9606.ENSP00000437955	9606.ENSP00000310448	0	0	0	0	0	0	0	0.651	0.651
HIF1A	STK11	9606.ENSP00000437955	9606.ENSP00000324856	0	0	0	0	0.055	0.180	0	0.582	0.648
HIF1A	MTA1	9606.ENSP00000437955	9606.ENSP00000333633	0	0	0	0	0	0.510	0	0.355	0.670
HIF1A	SIRT6	9606.ENSP00000437955	9606.ENSP00000337332	0	0	0	0	0	0	0.900	0.811	0.980
HIF1A	KAT5	9606.ENSP00000437955	9606.ENSP00000340330	0	0	0	0	0	0.322	0	0.708	0.793
HIF1A	SMARCA4	9606.ENSP00000437955	9606.ENSP00000343896	0	0	0	0	0	0.226	0	0.648	0.715
HIF1A	MAFK	9606.ENSP00000437955	9606.ENSP00000344903	0	0	0	0	0.055	0.405	0	0.183	0.500
HIF1A	UBE2I	9606.ENSP00000437955	9606.ENSP00000348056	0	0	0	0	0.056	0.516	0	0.544	0.773
HIF1A	PTBP1	9606.ENSP00000437955	9606.ENSP00000349428	0	0	0	0	0	0.292	0	0.323	0.500
HIF1A	MAX	9606.ENSP00000437955	9606.ENSP00000351490	0	0	0	0	0.105	0.294	0	0.258	0.491
HIF1A	SDHB	9606.ENSP00000437955	9606.ENSP00000364649	0	0	0	0	0.042	0	0	0.686	0.686
HIF1A	TP73	9606.ENSP00000437955	9606.ENSP00000367545	0	0	0	0	0	0.292	0	0.202	0.411
HIF1A	PSME1	9606.ENSP00000437955	9606.ENSP00000372155	0	0	0	0	0.095	0	0.400	0.125	0.483
HIF1A	SIRT3	9606.ENSP00000437955	9606.ENSP00000372191	0	0	0	0	0	0	0	0.636	0.636
HIF1A	SQSTM1	9606.ENSP00000437955	9606.ENSP00000374455	0	0	0	0	0	0.292	0	0.447	0.591
HIF1A	KEAP1	9606.ENSP00000437955	9606.ENSP00000377245	0	0	0	0	0.043	0.292	0	0.591	0.699
HIF1A	ING4	9606.ENSP00000437955	9606.ENSP00000380024	0	0	0	0	0	0.059	0	0.670	0.676
HIF1A	RELA	9606.ENSP00000437955	9606.ENSP00000384273	0	0	0	0	0.079	0.292	0	0.985	0.989
HIF1A	PSMD13	9606.ENSP00000437955	9606.ENSP00000396937	0	0	0	0	0	0	0.400	0.058	0.410
HIF1A	USP19	9606.ENSP00000437955	9606.ENSP00000401197	0	0	0	0	0	0.292	0.500	0.516	0.813
HIF1A	ILF3	9606.ENSP00000437955	9606.ENSP00000404121	0	0	0	0	0.055	0	0	0.562	0.568
HIF1A	HRAS	9606.ENSP00000437955	9606.ENSP00000407586	0	0	0	0	0	0	0	0.446	0.446
HIF1A	NAA10	9606.ENSP00000437955	9606.ENSP00000417763	0	0	0	0	0	0.735	0	0.457	0.849
HIF1A	TGFBR1	9606.ENSP00000437955	9606.ENSP00000447297	0	0	0	0	0.055	0.071	0	0.424	0.450
HIF1A	RUVBL2	9606.ENSP00000437955	9606.ENSP00000473172	0	0	0	0	0	0.541	0	0.531	0.775
HIP1R	OSGEP	9606.ENSP00000253083	9606.ENSP00000206542	0	0.635	0	0	0.049	0	0	0	0.638
HIP1R	STBD1	9606.ENSP00000253083	9606.ENSP00000237642	0	0	0	0	0	0	0	0.405	0.405
HIP1R	ROCK2	9606.ENSP00000253083	9606.ENSP00000317985	0	0	0	0	0.056	0	0	0.400	0.410
HIP1R	IRF2BP1	9606.ENSP00000253083	9606.ENSP00000307265	0	0	0	0	0.102	0.391	0	0	0.429
HIP1R	RAB5C	9606.ENSP00000253083	9606.ENSP00000447053	0	0	0	0	0.064	0.096	0.500	0.348	0.687
HIP1R	PICALM	9606.ENSP00000253083	9606.ENSP00000377015	0	0	0	0	0.044	0.691	0.500	0.565	0.927
HIPK4	RITA1	9606.ENSP00000291823	9606.ENSP00000448680	0	0	0	0	0	0	0	0.469	0.469
HIPK4	TTC9B	9606.ENSP00000291823	9606.ENSP00000311760	0	0	0	0	0.138	0	0	0.428	0.485
HIRIP3	KIF22	9606.ENSP00000279392	9606.ENSP00000160827	0	0	0	0	0.128	0	0	0.678	0.707
HIRIP3	PPP4C	9606.ENSP00000279392	9606.ENSP00000279387	0	0	0	0	0.076	0	0	0.600	0.615
HIRIP3	TBX6	9606.ENSP00000279392	9606.ENSP00000378650	0	0	0	0	0.055	0.046	0	0.447	0.457
HIRIP3	TAOK2	9606.ENSP00000279392	9606.ENSP00000310094	0	0	0	0	0.049	0	0	0.601	0.605
HIRIP3	TMEM219	9606.ENSP00000279392	9606.ENSP00000457492	0	0	0	0	0.049	0	0	0.604	0.608
HIRIP3	YPEL3	9606.ENSP00000279392	9606.ENSP00000381821	0	0	0	0	0.063	0	0	0.639	0.647
HIRIP3	INO80E	9606.ENSP00000279392	9606.ENSP00000457016	0	0	0	0	0.085	0.058	0	0.627	0.650
HIRIP3	KCTD13	9606.ENSP00000279392	9606.ENSP00000455785	0	0.004	0	0	0.074	0	0	0.643	0.655
HIRIP3	PAGR1	9606.ENSP00000279392	9606.ENSP00000326519	0	0	0	0	0.126	0	0	0.675	0.704
HMG20B	SF3A2	9606.ENSP00000328269	9606.ENSP00000221494	0	0	0	0	0.097	0.698	0	0.054	0.719
HMG20B	OVOL2	9606.ENSP00000328269	9606.ENSP00000278780	0	0	0	0	0	0.435	0	0	0.435
HMG20B	PKN1	9606.ENSP00000328269	9606.ENSP00000343325	0	0	0	0	0.140	0.059	0	0.354	0.431
HMG20B	MFSD12	9606.ENSP00000328269	9606.ENSP00000347583	0	0	0	0	0.085	0	0	0.404	0.432
HMG20B	SAP18	9606.ENSP00000328269	9606.ENSP00000481842	0	0	0	0	0.057	0	0.500	0.116	0.546
HMG20B	MTA1	9606.ENSP00000328269	9606.ENSP00000333633	0	0	0	0	0.067	0	0.500	0.110	0.548
HMG20B	MBD3	9606.ENSP00000328269	9606.ENSP00000412302	0	0	0	0	0.092	0	0.500	0.125	0.568
HMGCL	OXCT1	9606.ENSP00000363614	9606.ENSP00000196371	0.111	0	0	0	0.244	0	0.900	0.732	0.979
HMGCL	PCK2	9606.ENSP00000363614	9606.ENSP00000216780	0	0	0	0	0.088	0	0	0.372	0.403
HMGCL	ILVBL	9606.ENSP00000363614	9606.ENSP00000263383	0.111	0	0	0	0.326	0	0	0.281	0.532
HMGCL	TYSND1	9606.ENSP00000363614	9606.ENSP00000287078	0.045	0	0	0	0.042	0	0.500	0.112	0.539
HMGCL	PEX10	9606.ENSP00000363614	9606.ENSP00000288774	0	0	0	0	0.057	0	0.500	0	0.508
HMGCL	NAGS	9606.ENSP00000363614	9606.ENSP00000293404	0.120	0	0	0	0.068	0	0	0.423	0.485
HMGCL	TUFM	9606.ENSP00000363614	9606.ENSP00000322439	0	0	0	0	0.122	0	0	0.372	0.426
